Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature,Fertilizer,Needed_Humidity,Crop,Days_to_Harvest
20,43,20,6.378499566,600,28,Chilated Micronutrient,55,Groundnut,124
29,35,25,6,800,30,Chilated Micronutrient,55,Groundnut,122
21,50,35,7.5,700,30,SSP,55,Groundnut,124
25,44,20,6.488907629,600,29,Chilated Micronutrient,55,Groundnut,123
22,42,32,6.750917407,600,27,SSP,55,Groundnut,123
50,22,30,6.238105348,500,25,Chilated Micronutrient,55,Groundnut,128
20,55,40,6.5,800,25,SSP,55,Groundnut,127
20,56,25,6.30777724,800,25,Chilated Micronutrient,55,Groundnut,125
25,54,35,7.408192868,600,29,Chilated Micronutrient,55,Groundnut,125
25,50,24,6.967973765,800,25,Chilated Micronutrient,55,Groundnut,124
30,35,24,6,800,30,Chilated Micronutrient,55,Groundnut,122
20,32,20,6.208182161,500,25,Chilated Micronutrient,55,Groundnut,126
47,30,30,6,600,30,Chilated Micronutrient,55,Groundnut,126
27,40,25,6.5,600,30,SSP,55,Groundnut,122
22,45,20,6.5,600,30,Chilated Micronutrient,55,Groundnut,124
20,40,28,6.5,900,35,Chilated Micronutrient,55,Groundnut,124
23,60,20,7,600,30,SSP,55,Groundnut,126
20,34,20,6,500,25,MOP,55,Groundnut,125
20,55,24,6.548424471,600,25,SSP,55,Groundnut,125
26,45,20,6.5,600,30,Chilated Micronutrient,55,Groundnut,123
54,30,35,6.5,600,30,Chilated Micronutrient,55,Groundnut,128
21,35,25,6,800,30,Chilated Micronutrient,55,Groundnut,124
30,38,26,6.318322161,800,30,SSP,55,Groundnut,122
30,42,32,6.777407804,600,27,SSP,55,Groundnut,122
30,49,20,6.954498954,900,30,Magnesium Sulphate,55,Groundnut,124
30,43,26,6.773602967,700,28,Chilated Micronutrient,55,Groundnut,121
27,45,22,6.5,900,30,Chilated Micronutrient,55,Groundnut,124
22,45,20,6.5,600,30,Chilated Micronutrient,55,Groundnut,124
60,25,30,6,500,25,Chilated Micronutrient,55,Groundnut,129
43,30,30,6,600,30,Chilated Micronutrient,55,Groundnut,125
24,45,25,6.5,700,30,Chilated Micronutrient,55,Groundnut,122
28,35,20,6,800,30,Chilated Micronutrient,55,Groundnut,123
21,35,30,6,800,30,SSP,55,Groundnut,124
20,50,30,7,800,25,Chilated Micronutrient,55,Groundnut,124
20,60,25,6,800,25,Chilated Micronutrient,55,Groundnut,125
30,56,28,6,800,28,Chilated Micronutrient,55,Groundnut,123
25,45,20,6.5,900,30,Chilated Micronutrient,55,Groundnut,124
30,40,20,6.022930633,600,25,Chilated Micronutrient,55,Groundnut,123
30,46,20,6.689597158,900,30,Ferrous Sulphate,55,Groundnut,124
28,55,35,7.5,600,30,Chilated Micronutrient,55,Groundnut,124
20,43,21,6.5,900,31,Chilated Micronutrient,55,Groundnut,125
30,37,30,6,800,27,Hydrated Lime,55,Groundnut,122
28,50,26,7,800,25,Chilated Micronutrient,55,Groundnut,123
25,42,27,6.731368292,600,27,SSP,55,Groundnut,122
22,40,27,6.5,900,35,Chilated Micronutrient,55,Groundnut,124
25,32,25,6.915233894,600,30,Ferrous Sulphate,55,Groundnut,123
30,40,27,6.5,900,35,Chilated Micronutrient,55,Groundnut,123
48,20,30,6.5,500,25,Chilated Micronutrient,55,Groundnut,128
28,30,20,5.5,700,25,Chilated Micronutrient,55,Groundnut,123
45,20,26,6.196501466,500,25,Chilated Micronutrient,55,Groundnut,127
24,57,22,6.794169393,600,27,SSP,55,Groundnut,125
21,45,40,7.5,700,25,SSP,55,Groundnut,125
27,40,20,7,500,25,Chilated Micronutrient,55,Groundnut,124
59,25,35,6,500,25,SSP,55,Groundnut,130
30,36,20,6.601935396,500,25,Chilated Micronutrient,55,Groundnut,124
20,35,28,6,800,30,MOP,55,Groundnut,123
24,39,20,6.821790637,500,25,DAP,55,Groundnut,124
20,35,21,6,800,30,Chilated Micronutrient,55,Groundnut,124
28,40,21,6.326190393,900,33,SSP,55,Groundnut,124
29,55,25,6.5,600,25,SSP,55,Groundnut,123
24,45,30,7,600,25,SSP,55,Groundnut,123
52,25,37,6.465576496,500,25,Hydrated Lime,55,Groundnut,129
21,50,30,7,800,25,Chilated Micronutrient,55,Groundnut,124
20,40,35,6.5,600,30,SSP,55,Groundnut,124
20,35,20,6.128748398,500,25,Magnesium Sulphate,55,Groundnut,125
48,30,30,7.00485073,600,30,MOP,55,Groundnut,126
21,50,21,6.321582765,800,28,MOP,55,Groundnut,124
25,54,30,6.092290586,800,29,Chilated Micronutrient,55,Groundnut,124
20,42,27,7.018854606,700,27,Chilated Micronutrient,55,Groundnut,122
26,40,21,6.343892359,900,33,SSP,55,Groundnut,124
30,47,32,6.511657014,800,27,Chilated Micronutrient,55,Groundnut,123
20,54,35,7.421511159,600,29,Chilated Micronutrient,55,Groundnut,125
21,58,21,6.811357017,600,28,SSP,55,Groundnut,125
25,35,24,6,800,30,Chilated Micronutrient,55,Groundnut,123
29,49,35,7.5,700,29,SSP,55,Groundnut,123
45,30,20,7,600,30,SSP,55,Groundnut,126
27,40,20,7,500,25,Chilated Micronutrient,55,Groundnut,124
30,30,25,7.486256996,600,30,Magnesium Sulphate,55,Groundnut,123
60,25,34,6.463409354,500,25,Chilated Micronutrient,55,Groundnut,130
49,30,30,6,600,30,Chilated Micronutrient,55,Groundnut,126
30,41,20,6.5,900,33,MOP,55,Groundnut,124
30,38,25,6.379977704,800,30,MOP,55,Groundnut,122
22,37,20,6.468734246,500,25,Hydrated Lime,55,Groundnut,125
23,33,25,6.779483939,600,30,DAP,55,Groundnut,123
25,50,20,6.062341363,800,29,Magnesium Sulphate,55,Groundnut,124
20,44,35,6,800,29,Chilated Micronutrient,55,Groundnut,124
20,49,25,7.366883071,700,25,Chilated Micronutrient,55,Groundnut,123
21,45,20,6.5,900,30,Chilated Micronutrient,55,Groundnut,125
20,30,20,5.5,700,25,Chilated Micronutrient,55,Groundnut,125
55,25,33,6,500,25,MOP,55,Groundnut,129
25,45,30,6.515236076,800,25,Magnesium Sulphate,55,Groundnut,123
20,40,29,6.5,900,35,Chilated Micronutrient,55,Groundnut,125
26,45,20,6.5,900,30,Chilated Micronutrient,55,Groundnut,124
23,40,40,6,800,25,Chilated Micronutrient,55,Groundnut,125
20,50,25,7,800,25,Chilated Micronutrient,55,Groundnut,124
30,56,35,7.237405206,600,27,Chilated Micronutrient,55,Groundnut,124
30,59,25,6,800,25,Chilated Micronutrient,55,Groundnut,124
30,42,25,6.5,900,32,Chilated Micronutrient,55,Groundnut,123
20,35,29,6,800,30,Magnesium Sulphate,55,Groundnut,124
20,30,20,6.089204329,500,25,Chilated Micronutrient,55,Groundnut,126
47,22,30,6.232332218,500,25,Chilated Micronutrient,55,Groundnut,127
25,50,21,6.233216412,800,28,MOP,55,Groundnut,124
21,35,25,6,800,30,Chilated Micronutrient,55,Groundnut,124
25,42,27,7.026030059,700,27,Chilated Micronutrient,55,Groundnut,121
21,40,25,6.5,900,35,Chilated Micronutrient,55,Groundnut,125
30,40,26,6.17558858,900,31,Hydrated Lime,55,Groundnut,122
24,40,30,7.5,700,25,Chilated Micronutrient,55,Groundnut,122
50,30,32,6.292099742,600,30,Chilated Micronutrient,55,Groundnut,126
30,37,20,6.736822475,500,25,Chilated Micronutrient,55,Groundnut,124
22,35,22,6,800,30,Chilated Micronutrient,55,Groundnut,124
24,40,40,6,800,25,Chilated Micronutrient,55,Groundnut,124
27,60,25,6,800,25,Chilated Micronutrient,55,Groundnut,124
21,50,20,7,900,30,SSP,55,Groundnut,126
21,51,23,7.5,700,26,Chilated Micronutrient,55,Groundnut,124
25,39,20,6,800,25,Chilated Micronutrient,55,Groundnut,123
21,50,25,7,800,25,Chilated Micronutrient,55,Groundnut,124
21,40,20,6,600,25,Chilated Micronutrient,55,Groundnut,124
22,42,20,6.250876151,600,27,Chilated Micronutrient,55,Groundnut,123
53,25,30,6,500,25,Chilated Micronutrient,55,Groundnut,128
30,49,20,6.966845912,900,30,Magnesium Sulphate,55,Groundnut,124
20,44,39,7.5,700,25,Magnesium Sulphate,55,Groundnut,125
20,43,36,6,800,28,Chilated Micronutrient,55,Groundnut,124
46,30,20,7,600,30,SSP,55,Groundnut,126
27,50,27,7,800,25,Chilated Micronutrient,55,Groundnut,123
20,50,30,7,800,25,Chilated Micronutrient,55,Groundnut,124
54,30,40,6.5,600,30,SSP,55,Groundnut,129
24,40,40,6,800,25,Chilated Micronutrient,55,Groundnut,124
25,40,20,7,500,25,Chilated Micronutrient,55,Groundnut,124
30,46,29,6.921157018,600,25,SSP,55,Groundnut,122
55,25,34,6,500,25,Magnesium Sulphate,55,Groundnut,129
29,40,20,6.490878759,900,34,SSP,55,Groundnut,124
21,46,20,6.651519269,900,30,DAP,55,Groundnut,125
24,44,20,6.498627767,600,29,Chilated Micronutrient,55,Groundnut,123
25,40,25,6.5,600,30,SSP,55,Groundnut,122
22,30,25,5.5,700,25,SSP,55,Groundnut,123
25,45,25,6.582604387,700,29,Chilated Micronutrient,55,Groundnut,122
25,45,30,6.5,800,25,SSP,55,Groundnut,123
20,40,20,6.012466419,600,25,Chilated Micronutrient,55,Groundnut,124
22,47,25,7.009251221,700,27,Chilated Micronutrient,55,Groundnut,123
20,50,30,7,800,25,Chilated Micronutrient,55,Groundnut,124
24,30,25,5.5,700,25,SSP,55,Groundnut,123
30,31,25,7.218457271,600,30,MOP,55,Groundnut,123
20,40,22,6.267518366,800,27,Hydrated Lime,55,Groundnut,123
22,45,20,6.5,600,30,Chilated Micronutrient,55,Groundnut,124
20,40,34,6.580708721,600,29,SSP,55,Groundnut,124
20,30,26,5.5,700,25,MOP,55,Groundnut,124
24,45,30,7,600,25,SSP,55,Groundnut,123
21,45,21,6.5,900,30,Chilated Micronutrient,55,Groundnut,125
29,50,20,6,800,30,SSP,55,Groundnut,124
27,50,35,7.5,700,30,SSP,55,Groundnut,123
25,42,32,6.764920012,600,27,SSP,55,Groundnut,123
48,30,20,7,600,30,SSP,55,Groundnut,127
41,20,27,6.267779501,500,25,Chilated Micronutrient,55,Groundnut,126
49,20,30,6.5,500,25,Chilated Micronutrient,55,Groundnut,128
22,57,22,6.746948022,600,27,SSP,55,Groundnut,125
20,55,24,6.533992829,600,25,SSP,55,Groundnut,125
28,50,30,7,800,25,Chilated Micronutrient,55,Groundnut,123
20,42,25,6.5,900,32,Chilated Micronutrient,55,Groundnut,124
30,38,21,6,800,26,Chilated Micronutrient,55,Groundnut,123
22,50,27,7,800,25,Chilated Micronutrient,55,Groundnut,124
22,47,25,7.048603118,700,27,Chilated Micronutrient,55,Groundnut,123
27,47,37,7.5,700,27,SSP,55,Groundnut,123
20,38,30,6,800,26,DAP,55,Groundnut,123
21,60,25,6,800,25,Chilated Micronutrient,55,Groundnut,125
25,45,35,6,800,30,Chilated Micronutrient,55,Groundnut,124
20,50,30,7,800,25,Chilated Micronutrient,55,Groundnut,124
20,39,25,6.49864455,800,30,Magnesium Sulphate,55,Groundnut,123
20,45,30,6.558348032,800,25,Magnesium Sulphate,55,Groundnut,124
45,20,30,6.5,500,25,Chilated Micronutrient,55,Groundnut,127
25,35,26,6,800,30,Ferrous Sulphate,55,Groundnut,123
45,30,27,6.20571055,600,30,DAP,55,Groundnut,125
25,45,30,6.553349625,800,25,Magnesium Sulphate,55,Groundnut,123
20,40,25,6.42536373,900,34,Chilated Micronutrient,55,Groundnut,125
20,40,23,6.127012737,900,31,SSP,55,Groundnut,124
30,52,35,6.704259146,800,25,Hydrated Lime,55,Groundnut,124
30,40,20,6.466469034,900,34,SSP,55,Groundnut,124
25,55,35,7.490929476,600,29,Chilated Micronutrient,55,Groundnut,125
23,40,35,6.5,600,30,SSP,55,Groundnut,124
46,30,23,7.189614292,600,30,SSP,55,Groundnut,126
20,45,20,6.536775288,900,30,Chilated Micronutrient,55,Groundnut,125
51,30,31,6.139201725,600,30,Chilated Micronutrient,55,Groundnut,126
20,40,20,6.5,900,34,Magnesium Sulphate,55,Groundnut,125
20,50,23,6.781514482,800,26,DAP,55,Groundnut,124
20,55,20,7.5,700,30,Chilated Micronutrient,55,Groundnut,125
21,41,20,6.124749038,600,26,Chilated Micronutrient,55,Groundnut,124
30,41,28,7.299537131,700,26,Chilated Micronutrient,55,Groundnut,121
30,41,24,6.412566338,800,30,SSP,55,Groundnut,122
30,30,24,5.5,700,25,MOP,55,Groundnut,122
28,60,20,7,600,30,SSP,55,Groundnut,125
30,56,23,6.683120718,600,26,SSP,55,Groundnut,124
50,30,30,6.046066935,600,30,Chilated Micronutrient,55,Groundnut,126
30,58,35,6.816196582,600,23,Chilated Micronutrient,55,Groundnut,125
22,37,20,6,800,27,Chilated Micronutrient,55,Groundnut,124
28,40,25,6.5,600,30,SSP,55,Groundnut,122
22,47,20,6.774025699,900,30,Hydrated Lime,55,Groundnut,125
51,30,31,6.143108773,600,30,Chilated Micronutrient,55,Groundnut,126
20,34,20,6,500,25,Magnesium Sulphate,55,Groundnut,125
30,45,21,6.5,900,30,Chilated Micronutrient,55,Groundnut,124
47,22,32,6.230109469,500,25,Hydrated Lime,55,Groundnut,128
27,45,20,6.5,600,30,Chilated Micronutrient,55,Groundnut,123
30,30,24,5.5,700,25,Chilated Micronutrient,55,Groundnut,122
20,50,26,7,800,25,Chilated Micronutrient,55,Groundnut,124
46,20,30,6.5,500,25,Chilated Micronutrient,55,Groundnut,127
22,57,22,6.73407126,600,27,SSP,55,Groundnut,125
29,40,30,7.5,700,25,Chilated Micronutrient,55,Groundnut,121
23,45,25,6.5,900,30,Chilated Micronutrient,55,Groundnut,124
57,25,37,6.457150689,500,25,Hydrated Lime,55,Groundnut,130
25,32,25,7.068471857,600,30,Hydrated Lime,55,Groundnut,123
25,46,30,6.666407893,800,25,MOP,55,Groundnut,123
28,45,23,6.5,900,30,Chilated Micronutrient,55,Groundnut,123
30,40,21,6.346858804,900,33,SSP,55,Groundnut,124
20,39,30,6,800,25,DAP,55,Groundnut,123
25,45,35,6,800,30,Chilated Micronutrient,55,Groundnut,124
27,40,20,6,600,25,Chilated Micronutrient,55,Groundnut,123
26,40,20,6.5,900,35,SSP,55,Groundnut,125
25,55,20,7.5,700,30,Chilated Micronutrient,55,Groundnut,124
49,30,34,6.498846308,600,30,Chilated Micronutrient,55,Groundnut,127
43,20,27,6.25240312,500,25,Chilated Micronutrient,55,Groundnut,126
53,25,36,6.293019539,500,25,MOP,55,Groundnut,129
26,40,30,7.5,700,25,Chilated Micronutrient,55,Groundnut,122
20,35,25,6,800,30,Chilated Micronutrient,55,Groundnut,124
23,53,36,7.397727703,600,28,Chilated Micronutrient,55,Groundnut,125
21,50,30,7,800,25,Chilated Micronutrient,55,Groundnut,124
30,40,22,6.253009256,900,32,SSP,55,Groundnut,123
30,43,25,6.5,900,31,Chilated Micronutrient,55,Groundnut,123
24,59,35,6.602916031,600,21,Chilated Micronutrient,55,Groundnut,126
45,30,32,6.268240676,600,30,Chilated Micronutrient,55,Groundnut,126
21,55,25,6.5,600,25,SSP,55,Groundnut,125
20,30,22,5.5,700,25,Ferrous Sulphate,55,Groundnut,124
51,30,30,6.594063192,600,30,Ferrous Sulphate,55,Groundnut,126
25,54,37,6.751144174,600,22,Chilated Micronutrient,55,Groundnut,126
47,30,30,6,600,30,Chilated Micronutrient,55,Groundnut,126
54,25,40,7,500,25,Chilated Micronutrient,55,Groundnut,130
42,20,20,5.5,500,25,Chilated Micronutrient,55,Groundnut,128
26,40,25,6.5,800,30,SSP,55,Groundnut,122
29,60,25,6,800,25,Chilated Micronutrient,55,Groundnut,124
22,47,37,7.5,700,27,SSP,55,Groundnut,124
27,35,25,6,800,30,Chilated Micronutrient,55,Groundnut,123
26,50,26,7,800,25,Chilated Micronutrient,55,Groundnut,123
24,30,20,5.5,700,25,Chilated Micronutrient,55,Groundnut,124
21,40,30,7.5,700,25,Chilated Micronutrient,55,Groundnut,122
24,50,35,7.5,700,30,SSP,55,Groundnut,124
21,55,25,6.5,600,25,SSP,55,Groundnut,125
60,30,31,7.272649017,600,30,MOP,55,Groundnut,128
57,30,32,7.076403138,600,30,Hydrated Lime,55,Groundnut,128
25,36,20,6,800,28,Chilated Micronutrient,55,Groundnut,123
21,40,30,6,800,25,Chilated Micronutrient,55,Groundnut,123
20,39,25,6.455926204,800,30,SSP,55,Groundnut,123
24,45,39,7.5,700,25,SSP,55,Groundnut,124
24,45,24,6.5,900,30,Chilated Micronutrient,55,Groundnut,124
28,40,40,6,800,25,Chilated Micronutrient,55,Groundnut,124
25,41,26,6.636952207,600,28,SSP,55,Groundnut,122
20,40,27,6.5,900,35,Chilated Micronutrient,55,Groundnut,124
29,45,25,6.5,900,30,Chilated Micronutrient,55,Groundnut,123
30,35,29,6,800,30,Magnesium Sulphate,55,Groundnut,122
25,43,31,6.895042319,600,26,SSP,55,Groundnut,123
50,25,35,6,500,25,SSP,55,Groundnut,128
25,48,31,6.651367211,800,26,Chilated Micronutrient,55,Groundnut,123
22,55,35,7.5,600,30,Chilated Micronutrient,55,Groundnut,125
28,60,35,6.5,600,20,Chilated Micronutrient,55,Groundnut,126
25,45,25,6.568921539,700,29,Chilated Micronutrient,55,Groundnut,122
29,30,20,5.5,700,25,Chilated Micronutrient,55,Groundnut,123
54,30,30,7.343629551,600,30,Magnesium Sulphate,55,Groundnut,127
24,50,35,7.5,700,30,SSP,55,Groundnut,124
25,35,24,6,800,29,Chilated Micronutrient,55,Groundnut,123
20,49,25,7.377189218,700,25,Chilated Micronutrient,55,Groundnut,123
30,40,26,6.5,900,35,Chilated Micronutrient,55,Groundnut,123
20,30,20,6,500,25,Chilated Micronutrient,55,Groundnut,126
20,60,38,6.186320879,700,25,DAP,55,Groundnut,126
30,35,24,6.418745395,600,29,Chilated Micronutrient,55,Groundnut,122
26,50,30,7,800,25,Chilated Micronutrient,55,Groundnut,123
23,60,25,6,800,25,Chilated Micronutrient,55,Groundnut,125
23,40,20,7,500,25,Chilated Micronutrient,55,Groundnut,124
58,25,31,6,500,25,Ferrous Sulphate,55,Groundnut,129
23,31,20,6,500,25,Ferrous Sulphate,55,Groundnut,125
48,30,27,7.372124826,600,30,SSP,55,Groundnut,125
55,25,31,6,500,25,DAP,55,Groundnut,128
30,50,26,7,800,25,Chilated Micronutrient,55,Groundnut,123
21,35,30,6,800,30,SSP,55,Groundnut,124
50,30,30,6.17140095,600,30,Chilated Micronutrient,55,Groundnut,126
57,25,40,7,500,25,Chilated Micronutrient,55,Groundnut,130
25,44,25,6.636481859,700,29,Chilated Micronutrient,55,Groundnut,122
50,25,30,6,500,25,Chilated Micronutrient,55,Groundnut,127
22,32,25,7.034299878,600,30,Hydrated Lime,55,Groundnut,124
57,30,32,6.980836978,600,30,Ferrous Sulphate,55,Groundnut,128
30,40,25,6.459227362,900,34,Chilated Micronutrient,55,Groundnut,123
30,37,22,6,800,27,Chilated Micronutrient,55,Groundnut,122
20,54,30,6.03284667,800,29,Chilated Micronutrient,55,Groundnut,125
20,35,20,6,800,29,Chilated Micronutrient,55,Groundnut,124
30,46,33,6.248226443,800,28,Chilated Micronutrient,55,Groundnut,122
20,52,37,7.288815977,600,27,Chilated Micronutrient,55,Groundnut,125
58,25,30,6,500,25,Chilated Micronutrient,55,Groundnut,129
30,30,29,5.5,700,25,Chilated Micronutrient,55,Groundnut,122
30,38,21,6.155736586,600,26,Chilated Micronutrient,55,Groundnut,122
47,30,20,7,600,30,SSP,55,Groundnut,126
56,30,35,6.5,600,30,Chilated Micronutrient,55,Groundnut,128
30,47,21,6.110048607,800,30,SSP,55,Groundnut,123
25,41,33,6.606340392,600,28,SSP,55,Groundnut,122
55,25,32,6,500,25,Hydrated Lime,55,Groundnut,129
50,25,39,6.975541316,500,25,Chilated Micronutrient,55,Groundnut,129
25,35,22,6,800,30,Chilated Micronutrient,55,Groundnut,123
25,40,27,6.5,900,35,Chilated Micronutrient,55,Groundnut,124
25,40,25,6.569683991,600,29,SSP,55,Groundnut,122
22,40,30,6,800,25,Chilated Micronutrient,55,Groundnut,123
30,35,29,6.092231436,800,30,SSP,55,Groundnut,122
60,25,36,6.299595912,500,25,MOP,55,Groundnut,130
30,38,30,6,800,26,DAP,55,Groundnut,122
23,45,30,6.5,800,25,SSP,55,Groundnut,123
57,25,35,6,500,25,SSP,55,Groundnut,129
28,46,25,6.700217978,700,28,Chilated Micronutrient,55,Groundnut,121
26,30,25,5.5,700,25,SSP,55,Groundnut,123
25,42,27,7.031768172,700,27,Chilated Micronutrient,55,Groundnut,121
28,50,30,7,800,25,Chilated Micronutrient,55,Groundnut,123
23,35,30,6,800,30,SSP,55,Groundnut,123
20,50,24,6.836564813,800,25,Chilated Micronutrient,55,Groundnut,124
20,42,27,6.912546396,700,27,Chilated Micronutrient,55,Groundnut,122
60,25,37,6.705955321,500,25,Chilated Micronutrient,55,Groundnut,130
46,20,27,6.2140592,500,25,Chilated Micronutrient,55,Groundnut,127
27,40,30,7.5,700,25,Chilated Micronutrient,55,Groundnut,121
22,45,22,6.5,900,30,Chilated Micronutrient,55,Groundnut,125
22,37,20,6.518912052,500,25,Ferrous Sulphate,55,Groundnut,125
30,42,30,6.251494026,800,25,Hydrated Lime,55,Groundnut,122
28,56,28,6,800,28,Chilated Micronutrient,55,Groundnut,123
29,40,25,6.5,900,35,Chilated Micronutrient,55,Groundnut,123
21,41,33,6.667181406,600,28,SSP,55,Groundnut,123
30,54,39,6.537751682,800,25,Magnesium Sulphate,55,Groundnut,125
21,35,25,6.5,600,30,Chilated Micronutrient,55,Groundnut,124
28,50,26,7,800,25,Chilated Micronutrient,55,Groundnut,123
25,40,25,6.448715205,900,34,Chilated Micronutrient,55,Groundnut,124
25,37,20,6.473421533,500,25,Hydrated Lime,55,Groundnut,124
44,30,28,6.199250229,600,30,DAP,55,Groundnut,125
20,50,30,6.989465718,800,25,Chilated Micronutrient,55,Groundnut,124
25,40,20,6.08010557,600,25,Chilated Micronutrient,55,Groundnut,123
24,50,24,7.5,700,25,Chilated Micronutrient,55,Groundnut,123
30,35,22,6,800,30,Chilated Micronutrient,55,Groundnut,123
27,50,30,7,800,25,Chilated Micronutrient,55,Groundnut,123
30,36,25,6.5,600,30,DAP,55,Groundnut,122
40,30,20,7,600,30,SSP,55,Groundnut,125
27,50,30,7,800,25,Chilated Micronutrient,55,Groundnut,123
20,30,27,5.5,700,25,Ferrous Sulphate,55,Groundnut,123
25,56,36,6.669635623,600,21,Chilated Micronutrient,55,Groundnut,126
30,50,27,7,800,25,Chilated Micronutrient,55,Groundnut,122
20,40,29,6.5,900,35,Chilated Micronutrient,55,Groundnut,125
22,45,40,7.5,700,25,SSP,55,Groundnut,124
27,60,25,6,800,25,Chilated Micronutrient,55,Groundnut,124
24,40,24,6.097342516,900,30,SSP,55,Groundnut,123
20,35,30,6,800,30,SSP,55,Groundnut,124
30,50,26,7,800,25,Chilated Micronutrient,55,Groundnut,123
20,55,25,6.5,600,25,SSP,55,Groundnut,125
20,40,40,6,800,25,Chilated Micronutrient,55,Groundnut,125
40,20,20,5.5,500,25,Chilated Micronutrient,55,Groundnut,127
21,30,25,7.5,600,30,SSP,55,Groundnut,124
20,57,22,6.703196154,600,27,SSP,55,Groundnut,125
20,36,25,6.5,600,30,DAP,55,Groundnut,124
55,30,40,6.5,600,30,SSP,55,Groundnut,129
48,23,33,6.183379613,500,25,Hydrated Lime,55,Groundnut,128
55,25,31,6,500,25,DAP,55,Groundnut,128
30,44,30,6.924064048,600,25,SSP,55,Groundnut,122
20,30,25,7.5,600,30,SSP,55,Groundnut,124
30,55,31,6.061777962,800,29,Chilated Micronutrient,55,Groundnut,123
25,58,21,6.821462782,600,28,SSP,55,Groundnut,125
55,25,33,6,500,25,MOP,55,Groundnut,129
20,50,29,7,800,25,Chilated Micronutrient,55,Groundnut,124
21,40,20,7,500,25,Chilated Micronutrient,55,Groundnut,125
23,50,30,7,800,25,Chilated Micronutrient,55,Groundnut,124
24,45,39,7.5,700,25,SSP,55,Groundnut,124
20,50,21,6.363059212,800,28,Hydrated Lime,55,Groundnut,125
20,60,40,6,700,25,Chilated Micronutrient,55,Groundnut,127
44,20,20,5.5,500,25,Chilated Micronutrient,55,Groundnut,128
23,60,35,6.5,600,20,Chilated Micronutrient,55,Groundnut,127
55,25,33,6,500,25,MOP,55,Groundnut,129
26,48,20,6.818621053,900,30,Hydrated Lime,55,Groundnut,125
55,30,35,6.5,600,30,Chilated Micronutrient,55,Groundnut,128
48,20,20,5.5,500,25,Chilated Micronutrient,55,Groundnut,129
25,44,20,6.487273633,600,29,Chilated Micronutrient,55,Groundnut,123
56,25,35,6,500,25,SSP,55,Groundnut,129
20,45,25,6.5,700,30,Chilated Micronutrient,55,Groundnut,123
25,37,27,6.21711169,800,30,SSP,55,Groundnut,122
55,25,35,6.014632688,500,25,Magnesium Sulphate,55,Groundnut,129
20,32,25,6.971065453,600,30,Ferrous Sulphate,55,Groundnut,124
29,40,29,6.5,900,35,Chilated Micronutrient,55,Groundnut,123
30,42,22,6.5,900,32,Chilated Micronutrient,55,Groundnut,123
27,45,20,6.5,600,30,Chilated Micronutrient,55,Groundnut,123
22,45,20,6.5,600,30,Chilated Micronutrient,55,Groundnut,124
25,36,28,6.150577073,800,30,SSP,55,Groundnut,123
20,40,27,6.5,900,35,Chilated Micronutrient,55,Groundnut,124
28,45,30,6.5,800,25,SSP,55,Groundnut,122
30,40,26,6.5,900,35,Chilated Micronutrient,55,Groundnut,123
27,40,20,6,800,25,Chilated Micronutrient,55,Groundnut,123
21,55,35,7.5,600,30,Chilated Micronutrient,55,Groundnut,126
20,30,30,5.5,700,25,Chilated Micronutrient,55,Groundnut,124
20,43,25,6.345610929,900,30,DAP,55,Groundnut,124
28,45,21,6.5,900,30,Chilated Micronutrient,55,Groundnut,124
50,20,30,6.411291938,500,25,DAP,55,Groundnut,128
27,47,37,7.5,700,27,SSP,55,Groundnut,123
25,60,20,7,600,30,SSP,55,Groundnut,125
20,40,27,6.250954623,900,32,Ferrous Sulphate,55,Groundnut,124
59,25,30,6,500,25,Chilated Micronutrient,55,Groundnut,129
24,40,30,7.5,700,25,Chilated Micronutrient,55,Groundnut,122
22,35,30,6,800,30,SSP,55,Groundnut,123
21,40,20,6,600,25,Chilated Micronutrient,55,Groundnut,124
59,30,40,6.5,600,30,SSP,55,Groundnut,129
24,39,20,6.859981461,500,25,Chilated Micronutrient,55,Groundnut,124
30,41,33,6.631841901,600,28,SSP,55,Groundnut,122
26,45,30,6.5,800,25,SSP,55,Groundnut,123
21,30,23,5.5,700,25,MOP,55,Groundnut,124
30,57,31,7.12536533,700,30,SSP,55,Groundnut,123
26,35,20,6,800,30,Chilated Micronutrient,55,Groundnut,124
25,37,27,6.247136925,800,30,SSP,55,Groundnut,122
20,42,32,6,800,27,Chilated Micronutrient,55,Groundnut,123
30,46,29,6.919053482,600,25,SSP,55,Groundnut,122
20,40,22,6.5,900,35,Hydrated Lime,55,Groundnut,125
26,50,20,6,800,30,SSP,55,Groundnut,124
30,37,30,6,800,27,Hydrated Lime,55,Groundnut,122
26,40,20,7,500,25,Chilated Micronutrient,55,Groundnut,124
25,49,30,6.979313589,800,25,Chilated Micronutrient,55,Groundnut,123
20,35,25,6.5,600,30,DAP,55,Groundnut,124
25,40,25,6.5,800,30,SSP,55,Groundnut,122
30,35,21,6,800,30,Chilated Micronutrient,55,Groundnut,123
20,55,24,6.534124853,600,25,SSP,55,Groundnut,125
20,44,25,6.662921009,700,29,Chilated Micronutrient,55,Groundnut,123
27,50,30,7,800,25,Chilated Micronutrient,55,Groundnut,123
